sweep,size,algorithm,probability_numerator,probability_denominator,probability,seed,request_id,status,message_correct,sender_note,received_bits,source_bits,redundancy_bits,reported_flipped_bits,detected_units,corrected_bits,uncorrectable_units,overhead_ratio
main,128,hamming-secded-13-8,1,10000,0.0001,18,main-959,ok,True,,1664,1024,640,0,0,0,0,0.625
main,128,hamming-secded-13-8,1,10000,0.0001,19,main-960,ok,True,,1664,1024,640,0,0,0,0,0.625
main,128,hamming-secded-13-8,1,1000,0.001,0,main-961,corrected,True,,1664,1024,640,2,2,2,0,0.625
main,128,hamming-secded-13-8,1,1000,0.001,1,main-962,corrected,True,,1664,1024,640,1,1,1,0,0.625
main,128,hamming-secded-13-8,1,1000,0.001,2,main-963,corrected,True,,1664,1024,640,3,3,3,0,0.625
main,128,hamming-secded-13-8,1,1000,0.001,3,main-964,corrected,True,,1664,1024,640,1,1,1,0,0.625
main,128,hamming-secded-13-8,1,1000,0.001,4,main-965,ok,True,,1664,1024,640,0,0,0,0,0.625
main,128,hamming-secded-13-8,1,1000,0.001,5,main-966,corrected,True,,1664,1024,640,3,3,3,0,0.625
main,128,hamming-secded-13-8,1,1000,0.001,6,main-967,corrected,True,,1664,1024,640,4,4,4,0,0.625
main,128,hamming-secded-13-8,1,1000,0.001,7,main-968,corrected,True,,1664,1024,640,2,2,2,0,0.625
main,128,hamming-secded-13-8,1,1000,0.001,8,main-969,corrected,True,,1664,1024,640,3,3,3,0,0.625
main,128,hamming-secded-13-8,1,1000,0.001,9,main-970,corrected,True,,1664,1024,640,1,1,1,0,0.625
main,128,hamming-secded-13-8,1,1000,0.001,10,main-971,corrected,True,,1664,1024,640,5,5,5,0,0.625
main,128,hamming-secded-13-8,1,1000,0.001,11,main-972,corrected,True,,1664,1024,640,2,2,2,0,0.625
main,128,hamming-secded-13-8,1,1000,0.001,12,main-973,corrected,True,,1664,1024,640,2,2,2,0,0.625
main,128,hamming-secded-13-8,1,1000,0.001,13,main-974,corrected,True,,1664,1024,640,1,1,1,0,0.625
main,128,hamming-secded-13-8,1,1000,0.001,14,main-975,corrected,True,,1664,1024,640,2,2,2,0,0.625
main,128,hamming-secded-13-8,1,1000,0.001,15,main-976,corrected,True,,1664,1024,640,1,1,1,0,0.625
main,128,hamming-secded-13-8,1,1000,0.001,16,main-977,corrected,True,,1664,1024,640,2,2,2,0,0.625
main,128,hamming-secded-13-8,1,1000,0.001,17,main-978,corrected,True,,1664,1024,640,2,2,2,0,0.625
main,128,hamming-secded-13-8,1,1000,0.001,18,main-979,corrected,True,,1664,1024,640,2,2,2,0,0.625
main,128,hamming-secded-13-8,1,1000,0.001,19,main-980,corrected,True,,1664,1024,640,3,3,3,0,0.625
main,128,hamming-secded-13-8,1,200,0.005,0,main-981,corrected,True,,1664,1024,640,10,10,10,0,0.625
main,128,hamming-secded-13-8,1,200,0.005,1,main-982,corrected,True,,1664,1024,640,7,7,7,0,0.625
main,128,hamming-secded-13-8,1,200,0.005,2,main-983,corrected,True,,1664,1024,640,12,12,12,0,0.625
main,128,hamming-secded-13-8,1,200,0.005,3,main-984,corrected,True,,1664,1024,640,5,5,5,0,0.625
main,128,hamming-secded-13-8,1,200,0.005,4,main-985,corrected,True,,1664,1024,640,6,6,6,0,0.625
main,128,hamming-secded-13-8,1,200,0.005,5,main-986,corrected,True,,1664,1024,640,8,8,8,0,0.625
main,128,hamming-secded-13-8,1,200,0.005,6,main-987,detected_uncorrectable,,,1664,1024,640,12,11,10,1,0.625
main,128,hamming-secded-13-8,1,200,0.005,7,main-988,corrected,True,,1664,1024,640,7,7,7,0,0.625
main,128,hamming-secded-13-8,1,200,0.005,8,main-989,corrected,True,,1664,1024,640,11,11,11,0,0.625
main,128,hamming-secded-13-8,1,200,0.005,9,main-990,corrected,True,,1664,1024,640,6,6,6,0,0.625
main,128,hamming-secded-13-8,1,200,0.005,10,main-991,detected_uncorrectable,,,1664,1024,640,12,11,10,1,0.625
main,128,hamming-secded-13-8,1,200,0.005,11,main-992,corrected,True,,1664,1024,640,6,6,6,0,0.625
main,128,hamming-secded-13-8,1,200,0.005,12,main-993,detected_uncorrectable,,,1664,1024,640,5,4,3,1,0.625
main,128,hamming-secded-13-8,1,200,0.005,13,main-994,corrected,True,,1664,1024,640,14,14,14,0,0.625
main,128,hamming-secded-13-8,1,200,0.005,14,main-995,corrected,True,,1664,1024,640,11,11,11,0,0.625
main,128,hamming-secded-13-8,1,200,0.005,15,main-996,corrected,True,,1664,1024,640,5,5,5,0,0.625
main,128,hamming-secded-13-8,1,200,0.005,16,main-997,corrected,True,,1664,1024,640,9,9,9,0,0.625
main,128,hamming-secded-13-8,1,200,0.005,17,main-998,detected_uncorrectable,,,1664,1024,640,6,5,4,1,0.625
main,128,hamming-secded-13-8,1,200,0.005,18,main-999,corrected,True,,1664,1024,640,8,8,8,0,0.625
main,128,hamming-secded-13-8,1,200,0.005,19,main-1000,corrected,True,,1664,1024,640,9,9,9,0,0.625
main,128,hamming-secded-13-8,1,100,0.01,0,main-1001,detected_uncorrectable,,,1664,1024,640,20,19,18,1,0.625
main,128,hamming-secded-13-8,1,100,0.01,1,main-1002,corrected,True,,1664,1024,640,14,14,14,0,0.625
main,128,hamming-secded-13-8,1,100,0.01,2,main-1003,detected_uncorrectable,,,1664,1024,640,22,21,20,1,0.625
main,128,hamming-secded-13-8,1,100,0.01,3,main-1004,detected_uncorrectable,,,1664,1024,640,16,15,14,1,0.625
main,128,hamming-secded-13-8,1,100,0.01,4,main-1005,detected_uncorrectable,,,1664,1024,640,15,14,13,1,0.625
main,128,hamming-secded-13-8,1,100,0.01,5,main-1006,detected_uncorrectable,,,1664,1024,640,15,14,13,1,0.625
main,128,hamming-secded-13-8,1,100,0.01,6,main-1007,detected_uncorrectable,,,1664,1024,640,21,19,17,2,0.625
main,128,hamming-secded-13-8,1,100,0.01,7,main-1008,detected_uncorrectable,,,1664,1024,640,17,15,13,2,0.625
main,128,hamming-secded-13-8,1,100,0.01,8,main-1009,detected_uncorrectable,,,1664,1024,640,26,24,22,2,0.625
main,128,hamming-secded-13-8,1,100,0.01,9,main-1010,corrected,True,,1664,1024,640,13,13,13,0,0.625
main,128,hamming-secded-13-8,1,100,0.01,10,main-1011,detected_uncorrectable,,,1664,1024,640,20,18,16,2,0.625
main,128,hamming-secded-13-8,1,100,0.01,11,main-1012,corrected,True,,1664,1024,640,12,12,12,0,0.625
main,128,hamming-secded-13-8,1,100,0.01,12,main-1013,detected_uncorrectable,,,1664,1024,640,17,16,15,1,0.625
main,128,hamming-secded-13-8,1,100,0.01,13,main-1014,detected_uncorrectable,,,1664,1024,640,29,28,27,1,0.625
main,128,hamming-secded-13-8,1,100,0.01,14,main-1015,detected_uncorrectable,,,1664,1024,640,27,25,23,2,0.625
main,128,hamming-secded-13-8,1,100,0.01,15,main-1016,detected_uncorrectable,,,1664,1024,640,14,13,12,1,0.625
main,128,hamming-secded-13-8,1,100,0.01,16,main-1017,corrected,True,,1664,1024,640,12,12,12,0,0.625
main,128,hamming-secded-13-8,1,100,0.01,17,main-1018,detected_uncorrectable,,,1664,1024,640,12,11,10,1,0.625
main,128,hamming-secded-13-8,1,100,0.01,18,main-1019,detected_uncorrectable,,,1664,1024,640,15,14,13,1,0.625
main,128,hamming-secded-13-8,1,100,0.01,19,main-1020,detected_uncorrectable,,,1664,1024,640,16,15,14,1,0.625
main,128,hamming-secded-13-8,1,50,0.02,0,main-1021,detected_uncorrectable,,,1664,1024,640,31,27,23,4,0.625
main,128,hamming-secded-13-8,1,50,0.02,1,main-1022,detected_uncorrectable,,,1664,1024,640,28,26,24,2,0.625
main,128,hamming-secded-13-8,1,50,0.02,2,main-1023,detected_uncorrectable,,,1664,1024,640,40,35,30,5,0.625
main,128,hamming-secded-13-8,1,50,0.02,3,main-1024,detected_uncorrectable,,,1664,1024,640,29,23,17,6,0.625
main,128,hamming-secded-13-8,1,50,0.02,4,main-1025,detected_uncorrectable,,,1664,1024,640,34,31,30,1,0.625
main,128,hamming-secded-13-8,1,50,0.02,5,main-1026,detected_uncorrectable,,,1664,1024,640,29,24,19,5,0.625
main,128,hamming-secded-13-8,1,50,0.02,6,main-1027,detected_uncorrectable,,,1664,1024,640,44,38,32,6,0.625
main,128,hamming-secded-13-8,1,50,0.02,7,main-1028,detected_uncorrectable,,,1664,1024,640,34,30,26,4,0.625
main,128,hamming-secded-13-8,1,50,0.02,8,main-1029,detected_uncorrectable,,,1664,1024,640,49,43,37,6,0.625
main,128,hamming-secded-13-8,1,50,0.02,9,main-1030,detected_uncorrectable,,,1664,1024,640,31,28,25,3,0.625
main,128,hamming-secded-13-8,1,50,0.02,10,main-1031,detected_uncorrectable,,,1664,1024,640,40,36,33,3,0.625
main,128,hamming-secded-13-8,1,50,0.02,11,main-1032,detected_uncorrectable,,,1664,1024,640,28,24,20,4,0.625
main,128,hamming-secded-13-8,1,50,0.02,12,main-1033,detected_uncorrectable,,,1664,1024,640,28,24,23,1,0.625
main,128,hamming-secded-13-8,1,50,0.02,13,main-1034,detected_uncorrectable,,,1664,1024,640,44,40,36,4,0.625
main,128,hamming-secded-13-8,1,50,0.02,14,main-1035,detected_uncorrectable,,,1664,1024,640,41,36,31,5,0.625
main,128,hamming-secded-13-8,1,50,0.02,15,main-1036,detected_uncorrectable,,,1664,1024,640,26,23,20,3,0.625
main,128,hamming-secded-13-8,1,50,0.02,16,main-1037,detected_uncorrectable,,,1664,1024,640,24,23,22,1,0.625
main,128,hamming-secded-13-8,1,50,0.02,17,main-1038,detected_uncorrectable,,,1664,1024,640,30,28,26,2,0.625
main,128,hamming-secded-13-8,1,50,0.02,18,main-1039,detected_uncorrectable,,,1664,1024,640,31,26,22,4,0.625
main,128,hamming-secded-13-8,1,50,0.02,19,main-1040,detected_uncorrectable,,,1664,1024,640,39,36,33,3,0.625
main,128,hamming-secded-13-8,1,20,0.05,0,main-1041,detected_uncorrectable,,,1664,1024,640,82,60,45,15,0.625
main,128,hamming-secded-13-8,1,20,0.05,1,main-1042,detected_uncorrectable,,,1664,1024,640,94,74,54,20,0.625
main,128,hamming-secded-13-8,1,20,0.05,2,main-1043,detected_uncorrectable,,,1664,1024,640,89,61,46,15,0.625
main,128,hamming-secded-13-8,1,20,0.05,3,main-1044,detected_uncorrectable,,,1664,1024,640,76,57,40,17,0.625
main,128,hamming-secded-13-8,1,20,0.05,4,main-1045,detected_uncorrectable,,,1664,1024,640,90,67,53,14,0.625
main,128,hamming-secded-13-8,1,20,0.05,5,main-1046,detected_uncorrectable,,,1664,1024,640,87,68,53,15,0.625
main,128,hamming-secded-13-8,1,20,0.05,6,main-1047,detected_uncorrectable,,,1664,1024,640,97,73,55,18,0.625
main,128,hamming-secded-13-8,1,20,0.05,7,main-1048,detected_uncorrectable,,,1664,1024,640,81,59,43,16,0.625
main,128,hamming-secded-13-8,1,20,0.05,8,main-1049,detected_uncorrectable,,,1664,1024,640,82,64,48,16,0.625
main,128,hamming-secded-13-8,1,20,0.05,9,main-1050,detected_uncorrectable,,,1664,1024,640,81,61,45,16,0.625
main,128,hamming-secded-13-8,1,20,0.05,10,main-1051,detected_uncorrectable,,,1664,1024,640,91,69,51,18,0.625
main,128,hamming-secded-13-8,1,20,0.05,11,main-1052,detected_uncorrectable,,,1664,1024,640,88,66,50,16,0.625
main,128,hamming-secded-13-8,1,20,0.05,12,main-1053,detected_uncorrectable,,,1664,1024,640,76,61,51,10,0.625
main,128,hamming-secded-13-8,1,20,0.05,13,main-1054,detected_uncorrectable,,,1664,1024,640,85,64,47,17,0.625
main,128,hamming-secded-13-8,1,20,0.05,14,main-1055,detected_uncorrectable,,,1664,1024,640,95,67,47,20,0.625
main,128,hamming-secded-13-8,1,20,0.05,15,main-1056,detected_uncorrectable,,,1664,1024,640,78,61,44,17,0.625
main,128,hamming-secded-13-8,1,20,0.05,16,main-1057,detected_uncorrectable,,,1664,1024,640,73,62,52,10,0.625
main,128,hamming-secded-13-8,1,20,0.05,17,main-1058,detected_uncorrectable,,,1664,1024,640,79,58,47,11,0.625
main,128,hamming-secded-13-8,1,20,0.05,18,main-1059,detected_uncorrectable,,,1664,1024,640,93,70,57,13,0.625
main,128,hamming-secded-13-8,1,20,0.05,19,main-1060,detected_uncorrectable,,,1664,1024,640,96,69,48,21,0.625
main,128,hamming-secded-13-8,1,10,0.1,0,main-1061,detected_uncorrectable,,,1664,1024,640,160,90,51,39,0.625
main,128,hamming-secded-13-8,1,10,0.1,1,main-1062,detected_uncorrectable,,,1664,1024,640,178,102,64,38,0.625
main,128,hamming-secded-13-8,1,10,0.1,2,main-1063,detected_uncorrectable,,,1664,1024,640,172,101,63,38,0.625
main,128,hamming-secded-13-8,1,10,0.1,3,main-1064,detected_uncorrectable,,,1664,1024,640,156,95,55,40,0.625
main,128,hamming-secded-13-8,1,10,0.1,4,main-1065,detected_uncorrectable,,,1664,1024,640,171,98,61,37,0.625
main,128,hamming-secded-13-8,1,10,0.1,5,main-1066,detected_uncorrectable,,,1664,1024,640,168,104,68,36,0.625
main,128,hamming-secded-13-8,1,10,0.1,6,main-1067,detected_uncorrectable,,,1664,1024,640,181,96,49,47,0.625
main,128,hamming-secded-13-8,1,10,0.1,7,main-1068,detected_uncorrectable,,,1664,1024,640,170,93,56,37,0.625
main,128,hamming-secded-13-8,1,10,0.1,8,main-1069,detected_uncorrectable,,,1664,1024,640,171,97,58,39,0.625
main,128,hamming-secded-13-8,1,10,0.1,9,main-1070,detected_uncorrectable,,,1664,1024,640,184,100,63,37,0.625
main,128,hamming-secded-13-8,1,10,0.1,10,main-1071,detected_uncorrectable,,,1664,1024,640,167,96,50,46,0.625
main,128,hamming-secded-13-8,1,10,0.1,11,main-1072,detected_uncorrectable,,,1664,1024,640,167,93,54,39,0.625
main,128,hamming-secded-13-8,1,10,0.1,12,main-1073,detected_uncorrectable,,,1664,1024,640,152,88,55,33,0.625
main,128,hamming-secded-13-8,1,10,0.1,13,main-1074,detected_uncorrectable,,,1664,1024,640,168,101,58,43,0.625
main,128,hamming-secded-13-8,1,10,0.1,14,main-1075,detected_uncorrectable,,,1664,1024,640,174,94,50,44,0.625
main,128,hamming-secded-13-8,1,10,0.1,15,main-1076,detected_uncorrectable,,,1664,1024,640,158,96,68,28,0.625
main,128,hamming-secded-13-8,1,10,0.1,16,main-1077,detected_uncorrectable,,,1664,1024,640,171,101,64,37,0.625
main,128,hamming-secded-13-8,1,10,0.1,17,main-1078,detected_uncorrectable,,,1664,1024,640,171,93,58,35,0.625
main,128,hamming-secded-13-8,1,10,0.1,18,main-1079,detected_uncorrectable,,,1664,1024,640,186,102,60,42,0.625
main,128,hamming-secded-13-8,1,10,0.1,19,main-1080,detected_uncorrectable,,,1664,1024,640,175,100,53,47,0.625
main,512,crc32-iso-hdlc,0,1,0.0,0,main-1081,ok,True,,4128,4096,32,0,0,0,0,0.0078125
main,512,crc32-iso-hdlc,0,1,0.0,1,main-1082,ok,True,,4128,4096,32,0,0,0,0,0.0078125
main,512,crc32-iso-hdlc,0,1,0.0,2,main-1083,ok,True,,4128,4096,32,0,0,0,0,0.0078125
main,512,crc32-iso-hdlc,0,1,0.0,3,main-1084,ok,True,,4128,4096,32,0,0,0,0,0.0078125
main,512,crc32-iso-hdlc,0,1,0.0,4,main-1085,ok,True,,4128,4096,32,0,0,0,0,0.0078125
main,512,crc32-iso-hdlc,0,1,0.0,5,main-1086,ok,True,,4128,4096,32,0,0,0,0,0.0078125
main,512,crc32-iso-hdlc,0,1,0.0,6,main-1087,ok,True,,4128,4096,32,0,0,0,0,0.0078125
main,512,crc32-iso-hdlc,0,1,0.0,7,main-1088,ok,True,,4128,4096,32,0,0,0,0,0.0078125
main,512,crc32-iso-hdlc,0,1,0.0,8,main-1089,ok,True,,4128,4096,32,0,0,0,0,0.0078125
main,512,crc32-iso-hdlc,0,1,0.0,9,main-1090,ok,True,,4128,4096,32,0,0,0,0,0.0078125
main,512,crc32-iso-hdlc,0,1,0.0,10,main-1091,ok,True,,4128,4096,32,0,0,0,0,0.0078125
main,512,crc32-iso-hdlc,0,1,0.0,11,main-1092,ok,True,,4128,4096,32,0,0,0,0,0.0078125
main,512,crc32-iso-hdlc,0,1,0.0,12,main-1093,ok,True,,4128,4096,32,0,0,0,0,0.0078125
main,512,crc32-iso-hdlc,0,1,0.0,13,main-1094,ok,True,,4128,4096,32,0,0,0,0,0.0078125
main,512,crc32-iso-hdlc,0,1,0.0,14,main-1095,ok,True,,4128,4096,32,0,0,0,0,0.0078125
main,512,crc32-iso-hdlc,0,1,0.0,15,main-1096,ok,True,,4128,4096,32,0,0,0,0,0.0078125
main,512,crc32-iso-hdlc,0,1,0.0,16,main-1097,ok,True,,4128,4096,32,0,0,0,0,0.0078125
main,512,crc32-iso-hdlc,0,1,0.0,17,main-1098,ok,True,,4128,4096,32,0,0,0,0,0.0078125
main,512,crc32-iso-hdlc,0,1,0.0,18,main-1099,ok,True,,4128,4096,32,0,0,0,0,0.0078125
main,512,crc32-iso-hdlc,0,1,0.0,19,main-1100,ok,True,,4128,4096,32,0,0,0,0,0.0078125
main,512,crc32-iso-hdlc,1,100000,1e-05,0,main-1101,ok,True,,4128,4096,32,0,0,0,0,0.0078125
main,512,crc32-iso-hdlc,1,100000,1e-05,1,main-1102,ok,True,,4128,4096,32,0,0,0,0,0.0078125
main,512,crc32-iso-hdlc,1,100000,1e-05,2,main-1103,ok,True,,4128,4096,32,0,0,0,0,0.0078125
main,512,crc32-iso-hdlc,1,100000,1e-05,3,main-1104,ok,True,,4128,4096,32,0,0,0,0,0.0078125
main,512,crc32-iso-hdlc,1,100000,1e-05,4,main-1105,ok,True,,4128,4096,32,0,0,0,0,0.0078125
main,512,crc32-iso-hdlc,1,100000,1e-05,5,main-1106,ok,True,,4128,4096,32,0,0,0,0,0.0078125
main,512,crc32-iso-hdlc,1,100000,1e-05,6,main-1107,ok,True,,4128,4096,32,0,0,0,0,0.0078125
main,512,crc32-iso-hdlc,1,100000,1e-05,7,main-1108,ok,True,,4128,4096,32,0,0,0,0,0.0078125
main,512,crc32-iso-hdlc,1,100000,1e-05,8,main-1109,ok,True,,4128,4096,32,0,0,0,0,0.0078125
main,512,crc32-iso-hdlc,1,100000,1e-05,9,main-1110,ok,True,,4128,4096,32,0,0,0,0,0.0078125
main,512,crc32-iso-hdlc,1,100000,1e-05,10,main-1111,ok,True,,4128,4096,32,0,0,0,0,0.0078125
main,512,crc32-iso-hdlc,1,100000,1e-05,11,main-1112,ok,True,,4128,4096,32,0,0,0,0,0.0078125
main,512,crc32-iso-hdlc,1,100000,1e-05,12,main-1113,ok,True,,4128,4096,32,0,0,0,0,0.0078125
main,512,crc32-iso-hdlc,1,100000,1e-05,13,main-1114,ok,True,,4128,4096,32,0,0,0,0,0.0078125
main,512,crc32-iso-hdlc,1,100000,1e-05,14,main-1115,ok,True,,4128,4096,32,0,0,0,0,0.0078125
main,512,crc32-iso-hdlc,1,100000,1e-05,15,main-1116,ok,True,,4128,4096,32,0,0,0,0,0.0078125
main,512,crc32-iso-hdlc,1,100000,1e-05,16,main-1117,ok,True,,4128,4096,32,0,0,0,0,0.0078125
main,512,crc32-iso-hdlc,1,100000,1e-05,17,main-1118,ok,True,,4128,4096,32,0,0,0,0,0.0078125
main,512,crc32-iso-hdlc,1,100000,1e-05,18,main-1119,ok,True,,4128,4096,32,0,0,0,0,0.0078125
main,512,crc32-iso-hdlc,1,100000,1e-05,19,main-1120,ok,True,,4128,4096,32,0,0,0,0,0.0078125
main,512,crc32-iso-hdlc,1,10000,0.0001,0,main-1121,ok,True,,4128,4096,32,0,0,0,0,0.0078125
main,512,crc32-iso-hdlc,1,10000,0.0001,1,main-1122,ok,True,,4128,4096,32,0,0,0,0,0.0078125
main,512,crc32-iso-hdlc,1,10000,0.0001,2,main-1123,ok,True,,4128,4096,32,0,0,0,0,0.0078125
main,512,crc32-iso-hdlc,1,10000,0.0001,3,main-1124,ok,True,,4128,4096,32,0,0,0,0,0.0078125
main,512,crc32-iso-hdlc,1,10000,0.0001,4,main-1125,ok,True,,4128,4096,32,0,0,0,0,0.0078125
main,512,crc32-iso-hdlc,1,10000,0.0001,5,main-1126,ok,True,,4128,4096,32,0,0,0,0,0.0078125
main,512,crc32-iso-hdlc,1,10000,0.0001,6,main-1127,ok,True,,4128,4096,32,0,0,0,0,0.0078125
main,512,crc32-iso-hdlc,1,10000,0.0001,7,main-1128,ok,True,,4128,4096,32,0,0,0,0,0.0078125
main,512,crc32-iso-hdlc,1,10000,0.0001,8,main-1129,detected_uncorrectable,,,4128,4096,32,1,1,0,1,0.0078125
main,512,crc32-iso-hdlc,1,10000,0.0001,9,main-1130,ok,True,,4128,4096,32,0,0,0,0,0.0078125
main,512,crc32-iso-hdlc,1,10000,0.0001,10,main-1131,ok,True,,4128,4096,32,0,0,0,0,0.0078125
main,512,crc32-iso-hdlc,1,10000,0.0001,11,main-1132,ok,True,,4128,4096,32,0,0,0,0,0.0078125
main,512,crc32-iso-hdlc,1,10000,0.0001,12,main-1133,ok,True,,4128,4096,32,0,0,0,0,0.0078125
main,512,crc32-iso-hdlc,1,10000,0.0001,13,main-1134,ok,True,,4128,4096,32,0,0,0,0,0.0078125
main,512,crc32-iso-hdlc,1,10000,0.0001,14,main-1135,detected_uncorrectable,,,4128,4096,32,1,1,0,1,0.0078125
main,512,crc32-iso-hdlc,1,10000,0.0001,15,main-1136,detected_uncorrectable,,,4128,4096,32,1,1,0,1,0.0078125
main,512,crc32-iso-hdlc,1,10000,0.0001,16,main-1137,detected_uncorrectable,,,4128,4096,32,1,1,0,1,0.0078125
main,512,crc32-iso-hdlc,1,10000,0.0001,17,main-1138,detected_uncorrectable,,,4128,4096,32,1,1,0,1,0.0078125
main,512,crc32-iso-hdlc,1,10000,0.0001,18,main-1139,ok,True,,4128,4096,32,0,0,0,0,0.0078125
main,512,crc32-iso-hdlc,1,10000,0.0001,19,main-1140,detected_uncorrectable,,,4128,4096,32,1,1,0,1,0.0078125
main,512,crc32-iso-hdlc,1,1000,0.001,0,main-1141,detected_uncorrectable,,,4128,4096,32,3,1,0,1,0.0078125
main,512,crc32-iso-hdlc,1,1000,0.001,1,main-1142,detected_uncorrectable,,,4128,4096,32,2,1,0,1,0.0078125
main,512,crc32-iso-hdlc,1,1000,0.001,2,main-1143,detected_uncorrectable,,,4128,4096,32,4,1,0,1,0.0078125
main,512,crc32-iso-hdlc,1,1000,0.001,3,main-1144,detected_uncorrectable,,,4128,4096,32,3,1,0,1,0.0078125
main,512,crc32-iso-hdlc,1,1000,0.001,4,main-1145,ok,True,,4128,4096,32,0,0,0,0,0.0078125
main,512,crc32-iso-hdlc,1,1000,0.001,5,main-1146,detected_uncorrectable,,,4128,4096,32,7,1,0,1,0.0078125
main,512,crc32-iso-hdlc,1,1000,0.001,6,main-1147,detected_uncorrectable,,,4128,4096,32,8,1,0,1,0.0078125
main,512,crc32-iso-hdlc,1,1000,0.001,7,main-1148,detected_uncorrectable,,,4128,4096,32,2,1,0,1,0.0078125
main,512,crc32-iso-hdlc,1,1000,0.001,8,main-1149,detected_uncorrectable,,,4128,4096,32,5,1,0,1,0.0078125
main,512,crc32-iso-hdlc,1,1000,0.001,9,main-1150,detected_uncorrectable,,,4128,4096,32,5,1,0,1,0.0078125
main,512,crc32-iso-hdlc,1,1000,0.001,10,main-1151,detected_uncorrectable,,,4128,4096,32,5,1,0,1,0.0078125
main,512,crc32-iso-hdlc,1,1000,0.001,11,main-1152,detected_uncorrectable,,,4128,4096,32,4,1,0,1,0.0078125
main,512,crc32-iso-hdlc,1,1000,0.001,12,main-1153,detected_uncorrectable,,,4128,4096,32,4,1,0,1,0.0078125
main,512,crc32-iso-hdlc,1,1000,0.001,13,main-1154,detected_uncorrectable,,,4128,4096,32,2,1,0,1,0.0078125
main,512,crc32-iso-hdlc,1,1000,0.001,14,main-1155,detected_uncorrectable,,,4128,4096,32,5,1,0,1,0.0078125
main,512,crc32-iso-hdlc,1,1000,0.001,15,main-1156,detected_uncorrectable,,,4128,4096,32,2,1,0,1,0.0078125
main,512,crc32-iso-hdlc,1,1000,0.001,16,main-1157,detected_uncorrectable,,,4128,4096,32,3,1,0,1,0.0078125
main,512,crc32-iso-hdlc,1,1000,0.001,17,main-1158,detected_uncorrectable,,,4128,4096,32,5,1,0,1,0.0078125
main,512,crc32-iso-hdlc,1,1000,0.001,18,main-1159,detected_uncorrectable,,,4128,4096,32,5,1,0,1,0.0078125
main,512,crc32-iso-hdlc,1,1000,0.001,19,main-1160,detected_uncorrectable,,,4128,4096,32,5,1,0,1,0.0078125
main,512,crc32-iso-hdlc,1,200,0.005,0,main-1161,detected_uncorrectable,,,4128,4096,32,28,1,0,1,0.0078125
main,512,crc32-iso-hdlc,1,200,0.005,1,main-1162,detected_uncorrectable,,,4128,4096,32,17,1,0,1,0.0078125
main,512,crc32-iso-hdlc,1,200,0.005,2,main-1163,detected_uncorrectable,,,4128,4096,32,24,1,0,1,0.0078125
main,512,crc32-iso-hdlc,1,200,0.005,3,main-1164,detected_uncorrectable,,,4128,4096,32,18,1,0,1,0.0078125
main,512,crc32-iso-hdlc,1,200,0.005,4,main-1165,detected_uncorrectable,,,4128,4096,32,23,1,0,1,0.0078125
main,512,crc32-iso-hdlc,1,200,0.005,5,main-1166,detected_uncorrectable,,,4128,4096,32,22,1,0,1,0.0078125
main,512,crc32-iso-hdlc,1,200,0.005,6,main-1167,detected_uncorrectable,,,4128,4096,32,23,1,0,1,0.0078125
main,512,crc32-iso-hdlc,1,200,0.005,7,main-1168,detected_uncorrectable,,,4128,4096,32,15,1,0,1,0.0078125
main,512,crc32-iso-hdlc,1,200,0.005,8,main-1169,detected_uncorrectable,,,4128,4096,32,20,1,0,1,0.0078125
main,512,crc32-iso-hdlc,1,200,0.005,9,main-1170,detected_uncorrectable,,,4128,4096,32,24,1,0,1,0.0078125
main,512,crc32-iso-hdlc,1,200,0.005,10,main-1171,detected_uncorrectable,,,4128,4096,32,18,1,0,1,0.0078125
main,512,crc32-iso-hdlc,1,200,0.005,11,main-1172,detected_uncorrectable,,,4128,4096,32,12,1,0,1,0.0078125
main,512,crc32-iso-hdlc,1,200,0.005,12,main-1173,detected_uncorrectable,,,4128,4096,32,11,1,0,1,0.0078125
main,512,crc32-iso-hdlc,1,200,0.005,13,main-1174,detected_uncorrectable,,,4128,4096,32,21,1,0,1,0.0078125
main,512,crc32-iso-hdlc,1,200,0.005,14,main-1175,detected_uncorrectable,,,4128,4096,32,25,1,0,1,0.0078125
main,512,crc32-iso-hdlc,1,200,0.005,15,main-1176,detected_uncorrectable,,,4128,4096,32,17,1,0,1,0.0078125
main,512,crc32-iso-hdlc,1,200,0.005,16,main-1177,detected_uncorrectable,,,4128,4096,32,18,1,0,1,0.0078125
main,512,crc32-iso-hdlc,1,200,0.005,17,main-1178,detected_uncorrectable,,,4128,4096,32,16,1,0,1,0.0078125
main,512,crc32-iso-hdlc,1,200,0.005,18,main-1179,detected_uncorrectable,,,4128,4096,32,22,1,0,1,0.0078125
main,512,crc32-iso-hdlc,1,200,0.005,19,main-1180,detected_uncorrectable,,,4128,4096,32,21,1,0,1,0.0078125
main,512,crc32-iso-hdlc,1,100,0.01,0,main-1181,detected_uncorrectable,,,4128,4096,32,53,1,0,1,0.0078125
main,512,crc32-iso-hdlc,1,100,0.01,1,main-1182,detected_uncorrectable,,,4128,4096,32,40,1,0,1,0.0078125
main,512,crc32-iso-hdlc,1,100,0.01,2,main-1183,detected_uncorrectable,,,4128,4096,32,47,1,0,1,0.0078125
main,512,crc32-iso-hdlc,1,100,0.01,3,main-1184,detected_uncorrectable,,,4128,4096,32,48,1,0,1,0.0078125
